38770,0.182094,0,159
38770,0.01413,0,150
38770,0.01266,0,295
38770,0.010713,0,191
38770,0.012919,0,229
38770,0.020119,0,261
38770,0.010456,0,312
38770,0.012043,0,528
38770,0.014622,0,531
38770,0.009965,0,511
38770,0.012465,0,599
38770,0.010327,0,524
38770,0.01361,0,641
38770,0.012325,0,895
38770,0.01192,0,921
38770,0.01251,0,951
38770,0.013818,0,826
38770,0.014506,0,983
38770,0.013874,0,850
38770,0.015881,0,1191
38770,0.014341,0,1081
38770,0.014714,0,1175
38770,0.015875,0,1037
38770,0.019676,0,1270
38770,0.017437,0,1147
38770,0.017568,0,1608
38770,0.018361,0,1363
38770,0.018382,0,1299
38770,0.018536,0,1739
38770,0.018969,0,1393
38770,0.019933,0,1646
38770,0.0202,0,1540
38770,0.023817,0,1800
38780,0.022761,0,1670
38780,0.022958,0,2151
38780,0.11215,0,1578
38780,0.024706,0,1901
38780,0.024413,0,1978
38780,0.023787,0,1941
38780,0.024897,0,1914
38780,0.02521,0,2264
38780,0.026327,0,2096
38780,0.02703,0,2275
38780,0.027042,0,2436
38780,0.027842,0,2490
38780,0.033638,0,1998
38780,0.038798,0,2565
38780,0.036698,0,2686
38780,0.034584,0,2781
38780,0.03507,0,2874
38780,0.036226,0,2833
38780,0.037156,0,2324
38780,0.039079,0,2393
38780,0.035636,0,2455
38780,0.042443,0,2798
38780,0.033915,0,2627
38780,0.03435,0,3104
38780,0.035514,0,2997
38780,0.035219,0,2702
38780,0.03708,0,3080
38780,0.047334,0,3378
38780,0.043515,0,3662
38780,0.048494,0,3168
38780,0.0509,0,3060
38780,0.047817,0,3428
38780,0.048523,0,3241
38780,0.04245,0,3348
38780,0.041996,0,3979
38780,0.042252,0,3557
38780,0.038737,0,3475
38780,0.040978,0,3756
38780,0.043364,0,3498
38780,0.045752,0,4045
38780,0.043746,0,4023
38780,0.223737,0,4016
38780,0.046587,0,4127
38780,0.038023,0,3797
38780,0.250869,0,3972
38780,0.036142,0,4080
38780,0.035253,0,4271
38780,0.036135,0,4319
38780,0.030722,0,4288
38780,0.030137,0,4486
38780,0.031671,0,4116
38780,0.031662,0,3708
38780,0.030156,0,4527
38780,0.031982,0,4243
38780,0.030951,0,4600
38780,0.032704,0,4567
38780,0.033901,0,4477
38780,0.032771,0,4234
38780,0.036319,0,4347
38780,0.237335,0,4934
38780,0.034711,0,4869
38780,0.034847,0,4431
38780,0.031295,0,5137
38780,0.030152,0,5246
38780,0.030234,0,4577
38780,0.031508,0,4636
38780,0.033009,0,5399
38780,0.032008,0,5078
38780,0.052267,0,5013
38780,0.032729,0,5392
38780,0.032093,0,5299
38780,0.033575,0,5125
38780,0.033742,0,5267
38780,0.03083,0,5226
38780,0.034178,0,5807
38780,0.035412,0,5280
38780,0.03436,0,5451
38780,0.03498,0,5750
38780,0.034811,0,6450
38780,0.036164,0,5850
38780,0.036406,0,5672
38780,0.036099,0,5161
38780,0.037024,0,5448
38780,0.036171,0,6420
38780,0.037395,0,5925
38780,0.037858,0,6094
38780,0.037411,0,5865
38780,0.038518,0,5803
38780,0.040772,0,6350
38780,0.039055,0,6109
38780,0.039854,0,6517
38780,0.055182,0,6230
38780,0.051196,0,6324
38780,0.054344,0,6534
38780,0.041178,0,6635
38780,0.040997,0,6063
38780,0.039386,0,6974
38780,0.062663,0,6346
38780,0.061985,0,6204
38780,0.050526,0,6975
38780,0.321982,0,7360
38780,0.042455,0,6469
38780,0.042126,0,7342
38780,0.044774,0,6737
38780,0.043411,0,7428
38780,0.043808,0,6684
38780,0.045529,0,6882
38780,0.043722,0,6710
38780,0.043116,0,6571
38780,0.043621,0,7591
38780,0.046787,0,7420
38780,0.045327,0,7412
38780,0.045997,0,7596
38780,0.047134,0,7426
38780,0.047437,0,7587
38780,0.047408,0,6978
38780,0.041517,0,7075
38780,0.048198,0,7783
38780,0.048636,0,7838
38780,0.048199,0,7693
38780,0.048161,0,7910
38780,0.048944,0,7274
38780,0.045972,0,7537
38780,0.049246,0,7840
38780,0.051991,0,7722
38780,0.050469,0,7499
38780,0.050479,0,9015
38780,0.050462,0,8684
38780,0.052708,0,7945
38780,0.071041,0,8213
38780,0.05248,0,8270
38780,0.051386,0,8295
38780,0.052287,0,8032
38780,0.054554,0,8322
38780,0.05474,0,8055
38780,0.055462,0,8452
38780,0.052498,0,8290
38780,0.060078,0,8870
38780,0.056159,0,8704
38780,0.079781,0,8772
38780,0.081728,0,8718
38780,0.080205,0,8907
38780,0.056689,0,9423
38780,0.058833,0,9338
38780,0.058718,0,8533
38780,0.096033,0,8397
38780,0.084164,0,9217
38780,0.078521,0,9817
38780,0.060725,0,9140
38780,0.06047,0,8766
38780,0.059373,0,9548
38780,0.061082,0,9090
38780,0.061417,0,9337
38780,0.060705,0,9269
38780,0.060601,0,9454
38780,0.061201,0,9630
38780,0.061,0,9384
38780,0.0618,0,9620
38780,0.062789,0,9821
38780,0.063559,0,9243
38780,0.064188,0,9511
38780,0.063207,0,10017
38780,0.063439,0,9898
38780,0.063895,0,10407
38780,0.063802,0,9376
38780,0.064125,0,9778
38780,0.066261,0,10366
38780,0.066663,0,10326
38780,0.067391,0,9821
38780,0.067197,0,10515
38780,0.067998,0,10364
38780,0.068653,0,10712
38780,0.067437,0,9919
38780,0.070518,0,10162
38780,0.069291,0,10355
38780,0.068459,0,11209
38780,0.068846,0,10182
38780,0.069842,0,10278
38780,0.4876,0,10949
38780,0.070819,0,11361
38780,0.07103,0,11177
38780,0.087062,0,10218
38780,0.074513,0,11871
38780,0.073063,0,10907
38780,0.07154,0,10656
38780,0.07325,0,10909
38780,0.072234,0,11521
38780,0.073738,0,11129
38780,0.074417,0,11192
38780,0.074657,0,11132
38780,0.072833,0,10955
38780,0.075506,0,11386
38780,0.074474,0,11505
38780,0.077352,0,11930
38780,0.076341,0,11694
38780,0.077381,0,11840
38780,0.076294,0,11437
38780,0.076302,0,11153
38780,0.078972,0,12395
38780,0.079748,0,11832
38780,0.081522,0,12350
38780,0.085755,0,12147
38780,0.08162,0,11702
38780,0.11824,0,12291
38780,0.115392,0,12594
38780,0.116256,0,12446
38780,0.086089,0,11933
38780,0.081687,0,11503
38780,0.121126,0,12105
38780,0.111865,0,12479
38780,0.117598,0,12917
38780,0.087194,0,11994
38780,0.085229,0,11822
38780,0.088697,0,13380
38780,0.088516,0,12384
38780,0.085624,0,12451
38780,0.088257,0,13409
38780,0.090895,0,13056
38780,0.089661,0,12754
38780,0.089529,0,11605
38780,0.086222,0,12129
38780,0.083024,0,13050
38780,0.086888,0,13515
38780,0.089251,0,12604
38780,0.087858,0,13015
38780,0.086303,0,13002
38780,0.090366,0,13232
38780,0.089714,0,12161
38780,0.086156,0,13178
38780,0.092683,0,14070
38780,0.082267,0,12674
38780,0.08997,0,13365
38780,0.09028,0,13958
38780,0.094083,0,13195
38780,0.092717,0,13551
38780,0.088414,0,14750
38780,0.089542,0,14308
38780,0.111799,0,14100
38780,0.09228,0,13465
38780,0.095043,0,13874
38780,0.095381,0,13806
38780,0.094202,0,13641
38780,0.095252,0,13934
38780,0.097169,0,13183
38780,0.093393,0,13121
38780,0.097668,0,13546
38780,0.094858,0,13526
38780,0.096346,0,13651
38780,0.095635,0,13598
38780,0.096343,0,14210
38780,0.09835,0,14389
38780,0.100988,0,14962
38780,0.105507,0,14781
38780,0.09967,0,14501
38780,0.100015,0,15146
38780,0.100372,0,13619
38780,0.097003,0,14505
38780,0.103879,0,15009
38780,0.100917,0,14557
38780,0.656478,0,14692
38780,0.102971,0,13938
38780,0.104936,0,14396
38780,0.102933,0,14637
38780,0.102355,0,14756
38780,0.101728,0,14750
38780,0.102999,0,14782
38780,0.108349,0,15572
38780,0.105922,0,15054
38780,0.10914,0,14437
38780,0.104905,0,14441
38780,0.109373,0,14670
38780,0.109178,0,14582
38780,0.113996,0,15841
38780,0.106334,0,15001
38780,0.101495,0,16128
38780,0.105502,0,14172
38780,0.108843,0,15058
38780,0.109542,0,15033
38780,0.11047,0,15157
38780,0.122476,0,16317
38780,0.106704,0,15723
38780,0.11511,0,15918
38780,0.112102,0,15514
38780,0.106399,0,15462
38780,0.113135,0,15674
38780,0.114226,0,16175
38780,0.112119,0,16057
38780,0.114297,0,15936
38780,0.114129,0,16163
38780,0.115279,0,15961
38780,0.116601,0,16351
38780,0.117254,0,16640
38780,0.121019,0,16124
38780,0.115818,0,15474
38780,0.110185,0,16219
38780,0.117109,0,16028
38780,0.11808,0,15361
38780,0.113078,0,15730
38780,0.118302,0,16696
38780,0.119699,0,16149
38780,0.120554,0,17170
38780,0.114515,0,16424
38780,0.136527,0,17521
38780,0.123799,0,16350
38780,0.115395,0,16593
38780,0.136403,0,16881
38780,0.118206,0,16482
38780,0.121032,0,16277
38780,0.117889,0,17070
38780,0.115272,0,17587
38780,0.12789,0,16873
38780,0.123901,0,17847
38780,0.124982,0,17853
38780,0.126077,0,17778
38780,0.12476,0,17819
38780,0.125576,0,17616
38780,0.123589,0,16856
38780,0.125024,0,17401
38780,0.124031,0,18793
38780,0.127067,0,16900
38780,0.130136,0,17161
38780,0.123958,0,18480
38780,0.126081,0,17574
38780,0.129828,0,17791
38780,0.119118,0,18930
38780,0.126815,0,17709
38780,0.130002,0,18157
38780,0.116702,0,17753
38780,0.126437,0,16865
38780,0.130389,0,17707
38780,0.129609,0,18071
38780,0.132797,0,18073
38780,0.128907,0,18158
38780,0.132994,0,18283
38780,0.133643,0,18422
38780,0.134487,0,18529
38780,0.131243,0,18408
38780,0.135456,0,18081
38780,0.12639,0,18237
38780,0.136833,0,18371
38780,0.137542,0,18866
38780,0.140215,0,18434
38780,0.135033,0,19245
38780,0.141815,0,18944
38780,0.141184,0,17470
38780,0.147568,0,19112
38780,0.141035,0,19821
38780,0.136372,0,20289
38780,0.141188,0,20287
38780,0.142043,0,18650
38780,0.137471,0,18686
38780,0.138243,0,19647
38780,0.138331,0,19758
38780,0.141126,0,18868
38780,0.136697,0,19553
38780,0.140127,0,20707
38780,0.137634,0,19709
38780,0.141056,0,19352
38780,0.144505,0,20308
38780,0.142159,0,20278
38780,0.140726,0,19560
38780,0.142309,0,19889
38780,0.146714,0,19446
38780,0.145263,0,19000
38780,0.146171,0,20295
38780,0.145375,0,19386
38780,0.163029,0,20012
38780,0.146419,0,19350
38780,0.148295,0,20732
38780,0.149166,0,19451
38780,0.146785,0,20395
38780,0.148516,0,20200
38780,0.157537,0,19866
38780,0.15058,0,20422
38780,0.159868,0,19937
38780,0.147493,0,20377
38780,0.156064,0,20341
38780,0.152427,0,20329
38780,0.152146,0,21203
38780,0.155461,0,20617
38780,0.149775,0,20995
38780,0.148268,0,21255
38780,0.174381,0,20984
38780,0.151594,0,21739
38780,0.153555,0,19962
38780,0.164526,0,20162
38780,0.155783,0,21384
38780,0.155865,0,20575
38780,0.157349,0,22128
38780,0.159335,0,21566
38780,0.156811,0,20529
38780,0.161041,0,21760
38780,0.159473,0,22467
38780,0.159709,0,22284
38780,0.157439,0,21605
